claim,truth,pred,raw
Death toll from acute encephalitis in east Indian ,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"Drinking untreated spring water, marketed as ""raw ",False,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in that spring water can"
Special Report: Italy and South Korea virus outbre,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"JUULing, or use of a JUUL e-cigarette, has caused ",False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Heart Association's Stroke Guidelines Support Clot,True,Misleading,"I would classify this claim as: 

**Misleading**

The claim implies that the American Heart Association"
Al Jazeera reporter Kimberly Halkett called White ,False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

I couldn"
New York state has legalized heroin.,False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

New York"
 Oregon Governor Kate Brown signed a bill into law,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Researchers Develop Simple Paper Test That Quickly,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
"A Johns Hopkins scientist issued a ""blistering rep",False,Unsure,I couldn't find any information about a specific scientist from Johns Hopkins issuing a report on flu vaccine dangers
Lawsuit filed against county mental health agency.,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim is too vague to determine its accuracy"
U.S. doctors on coronavirus frontline seek protect,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that some doctors in"
Massachusetts’ ban on vaping product sales allowed,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Afghan capital’s air pollution may be even deadlie,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
 Reports out of Texas that voting machines are aut,Unverifiable,Misleading,"I would classify this claim as: 

2. Misleading

This claim is technically accurate in that"
Anti-abortion groups are claiming every sperm cell,False,True,"I would classify this claim as ""Misleading"". 

While it is true that sperm cells contain DNA"
Biogen multiple sclerosis drug Tecfidera wins Euro,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

T"
Blogger Says the Vatican reports that Pope Francis,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that Pope Francis"
Immunotherapy Drug Becomes First Therapy Approved ,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Landmark clinical trial shows gene-targeted drug c,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Novel Coronavirus (COVID-19) is no more dangerous ,False,Misleading,"I would classify this claim as:

**Misleading**

The claim is technically accurate in stating that COVID"
Most U.S. doctors fail to discuss alcohol with pat,True,Misleading,"I would classify this claim as ""Misleading"". The claim states that most U.S. doctors fail"
New hormone therapy sparks debate,Misleading,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim is too vague to determine its accuracy"
Critics gear up for response to lease sale in Arct,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim mentions ""critics"" and a"
"A video shows a piece of 5G equipment with ""COV-19",False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that the video does"
Gene therapy raises hope for a future AIDS cure,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Gene"
"Wichita man to bike 1,000 miles to honor daughter’",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Heart Hormone Linked to Calorie-Burning Brown Fat,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Brown"
London's Muslim Mayor Sadiq Khan banned images of ,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that Mayor Sadiq Khan"
I am every year the No.1 pick of all of the law en,False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in the sense that it"
"A Facebook post is correct in saying N95 masks, su",False,Misleading,"I would classify this claim as:

**Misleading**

Although the claim mentions specific organizations (CDC and"
US Sen. Reed wants to shorten the suicide preventi,True,Unsure,"I couldn't find any information or credible sources indicating that US Sen. Reed (specifically, I"
U.S. President Donald Trump tweeted in November 20,False,True,"I would classify this claim as 'Misleading'. 

The reason is that the claim is partially true"
Stephanie Grisham got DUIs in 2013 and 2015. ,Misleading,Unsure,"I couldn't find any information confirming that Stephanie Grisham, the former White House Communications Director,"
"       Kayla Mueller, the 26-year-old woman who di",False,False,"I would classify this claim as: 

    3. False: Factually incorrect or fabricated."
South Korea expands poultry cull on bird flu fears,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"300,000 pounds of rat meat sold as chicken wings a",False,True,"I would classify this claim as ""Misleading"". The claim is technically accurate in that it is true"
Tim O'Brien Says Bernie Sanders has said “things l,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim attributes a quote to Bernie Sanders that"
A new male contraception product allows a man to c,Misleading,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in that there is"
"Italy's coronavirus death toll climbs by 578, new ",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
A meme accurately describes the arc of Bernie Sand,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

This claim"
Missouri to create center for rural students’ ment,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Hold off on those extra vitamins,Misleading,Misleading,"I would classify the claim ""Hold off on those extra vitamins"" as:

2. Misleading"
Tommy Robinson was jailed in order to silence his ,False,True,"I would classify this claim as: 

**Misleading**

The claim is partially true, as Tommy"
What's in a name? Losing Asperger's label not such,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that losing the"
Missouri Votes to Let Employers Fire People Who Us,False,Unsure,I couldn't find any information or credible sources indicating that Missouri has passed a law that allows employers to
Tiny Eye Telescope Brings Back A World Of Sight,True,Unsure,"I would classify the claim ""Tiny Eye Telescope Brings Back A World Of Sight"" as:

2"
