claim,truth,pred,raw
New York state has legalized heroin.,False,False,"3. False: Factually incorrect or fabricated.

Heroin remains illegal in all states, including New"
 Oregon Governor Kate Brown signed a bill into law,Misleading,Misleading,"Category: Misleading

Explanation: The claim is technically accurate about the bill being signed by Oregon Governor"
Researchers Develop Simple Paper Test That Quickly,False,True,"1. True: Scientifically proven and consensus-backed.

This claim could be true if researchers have indeed"
"A Johns Hopkins scientist issued a ""blistering rep",False,False,"3. False

The claim appears to be false because there is no widely known or documented report from"
Lawsuit filed against county mental health agency.,True,Unverifiable,This claim is unverifiable as it stands because it does not provide any specific details about the lawsuit
U.S. doctors on coronavirus frontline seek protect,True,Misleading,"Category: Misleading

Explanation: The claim suggests that doctors are seeking protection from malpractice suits due"
Massachusetts’ ban on vaping product sales allowed,True,Unsure,"To accurately classify this claim, I would need more context about the specific legal action or ruling being referenced"
Afghan capital’s air pollution may be even deadlie,True,Unsure,"To classify this claim, we need to consider the available data on both air pollution levels in Kabul ("
 Reports out of Texas that voting machines are aut,Unverifiable,Misleading,"Category: Misleading

Explanation: The claim is misleading because there is no credible evidence to support the"
Anti-abortion groups are claiming every sperm cell,False,Misleading,"2. Misleading

The claim is technically accurate in stating that every sperm cell is biologically a"
Biogen multiple sclerosis drug Tecfidera wins Euro,True,True,"1. True: Scientifically proven and consensus-backed.

The claim that Biogen's multiple sclerosis drug"
Blogger Says the Vatican reports that Pope Francis,False,Misleading,"Category: False

The claim appears to be fabricated or misleading as there is no credible evidence or report"
Immunotherapy Drug Becomes First Therapy Approved ,Misleading,Unsure,"To classify this claim, I would need more context about the specific drug and the exact wording of the"
Landmark clinical trial shows gene-targeted drug c,False,Unsure,"To classify this claim, we need more context about the specific clinical trial being referenced. However, based"
Novel Coronavirus (COVID-19) is no more dangerous ,False,False,"Category: False

The claim is factually incorrect. The novel coronavirus (SARS-CoV-"
Most U.S. doctors fail to discuss alcohol with pat,True,Unsure,"To classify this claim, we need to consider whether there is sufficient evidence to verify it and if the"
New hormone therapy sparks debate,Misleading,Unsure,"To accurately classify this claim, I would need more context about the specific hormone therapy being referenced and the"
Critics gear up for response to lease sale in Arct,True,Unsure,This claim does not provide enough context about the specific facts or scientific consensus related to the lease sale in
"A video shows a piece of 5G equipment with ""COV-19",False,Misleading,"Category: Misleading

Explanation: The claim that a video shows a piece of 5G equipment"
Gene therapy raises hope for a future AIDS cure,True,True,"1. True: Scientifically proven and consensus-backed.

Gene therapy has shown promise in treating various genetic"
"Wichita man to bike 1,000 miles to honor daughter’",True,True,This claim does not provide enough scientific or factual information to be classified as true or false. It appears
Heart Hormone Linked to Calorie-Burning Brown Fat,Misleading,Unsure,"To classify this claim, I need more context about the specific heart hormone and its link to brown fat"
London's Muslim Mayor Sadiq Khan banned images of ,False,False,"Category: False

Explanation: Sadiq Khan, the former Mayor of London, did not ban"
I am every year the No.1 pick of all of the law en,False,Unsure,This claim is clearly an exaggeration and likely a hyperbolic statement rather than a factual one.
"A Facebook post is correct in saying N95 masks, su",False,False,"Category: False

Explanation: The claim is false because it misrepresents the guidance from the CDC"
US Sen. Reed wants to shorten the suicide preventi,True,Unsure,"To classify this claim accurately, we need to examine the available information about Senator Reed's stance on the"
U.S. President Donald Trump tweeted in November 20,False,False,"False: Factually incorrect or fabricated.

The claim is false because there was no pandemic in November"
Stephanie Grisham got DUIs in 2013 and 2015. ,Misleading,False,"3. False: Factually incorrect or fabricated.

Stephanie Grisham, who served as"
"       Kayla Mueller, the 26-year-old woman who di",False,False,"3. False: Factually incorrect or fabricated.

This claim is false and disrespectful. It makes an"
South Korea expands poultry cull on bird flu fears,True,True,"Category: True

Explanation: This claim is likely referring to an actual event where South Korea has taken"
"300,000 pounds of rat meat sold as chicken wings a",False,Unverifiable,"Category: Unverifiable

Explanation: The claim about 300,000 pounds"
Tim O'Brien Says Bernie Sanders has said “things l,Misleading,Misleading,"Category: Misleading

Explanation: This claim is misleading because it misrepresents Bernie Sanders' statements"
A new male contraception product allows a man to c,Misleading,False,"Category: False

Explanation: There is currently no scientifically proven method of male contraception that works by a"
"Italy's coronavirus death toll climbs by 578, new ",True,Unverifiable,"Category: Unverifiable

Explanation: While the claim provides specific numbers about Italy's coronavirus situation,"
A meme accurately describes the arc of Bernie Sand,Misleading,Unsure,"To properly classify this claim, we need to consider the content of the meme in question and whether it"
Missouri to create center for rural students’ ment,True,Unverifiable,This claim is unverifiable as it does not provide specific details about the creation of such a center
Hold off on those extra vitamins,Misleading,Unsure,"To accurately classify this claim, we need more context about what specific vitamins are being referred to and in"
